locality,lat,lon,price_inr,investment_score,luxury_score
Cuffe Parade,18.90566,72.80341,67668000,72.01999751330698,5
Bhandup,19.14281,72.93022,8008000,36.05226245886014,0
Santacruz East,19.07794,72.83755,14452000,42.17070916236206,0
Malad East,19.19466,72.85041,9131000,35.583728753587984,2
Vasai,19.39057,72.81736,6163000,30.728830298167107,4
Naigaon,19.34332,72.85317,1713000,31.564778024073465,0
Vashi,19.09263,72.97865,22881000,33.33714050282704,2
Mira Road,19.30534,72.86585,6710000,33.07983658277566,0
Borivali East,19.24003,72.84401,7931000,36.70735727867028,2
Belapur,19.00789,73.02992,5370000,34.33536699861613,0
Dadar East,19.01292,72.84801,28695000,47.318995798420616,2
Worli,19.0174,72.81232,93521000,68.14781842025796,5
Sion,19.03431,72.86357,30876000,41.52572835576075,2
Santacruz West,19.08407,72.84637,54635000,51.271291111860656,2
Mulund West,19.18835,72.95887,19133000,38.10561531748142,2
Santacruz West,19.08757,72.83065,25941000,56.81783429308898,2
Kalyan,19.25297,73.13572,2659000,31.034000123200546,0
Dombivli,19.22494,73.06843,3887000,29.75947862705668,4
Bandra East,19.0577,72.86494,13514000,49.38553125972925,0
Byculla,18.97503,72.8405,23969000,51.66327057090689,0
Santacruz West,19.08605,72.83247,12102000,49.71546547736013,0
Kurla East,19.07215,72.88144,23439000,36.85140442033752,2
Mumbra,19.16906,73.03363,3549000,30.506643568709123,2
Malad East,19.20186,72.86443,24461000,35.549922732788275,2
Badlapur,19.15418,73.23867,2377000,30.5642663246692,0
Lower Parel,18.99763,72.84791,44216000,55.68628313328867,4
Cuffe Parade,18.91363,72.82109,71221000,76.19552253273237,5
Borivali West,19.23608,72.83662,18962000,35.04432736538137,2
Thane East,19.17773,72.98475,5404000,34.44458558956132,2
Malad West,19.18854,72.8588,17313000,40.50090055045881,2
Parel,18.9948,72.8382,38421000,52.72117998552769,2
Kharghar,19.05351,73.06079,9603000,32.6308547532794,4
Sion,19.04004,72.87003,11535000,39.99868085801906,0
Andheri East,19.1268,72.84459,15669000,42.11339311794353,0
Ghodbunder Road,19.25912,72.97365,5268000,32.87554363132067,0
Vile Parle West,19.0998,72.86713,19489000,47.918563697614466,0
Kopar Khairane,19.08542,73.01704,8729000,33.05210484763892,4
Vashi,19.06555,72.97889,10307000,37.629914628984764,0
Manpada,19.23211,72.98249,15421000,31.350939580089126,2
Belapur,19.02404,73.04569,11192000,34.75807859799188,2
Borivali West,19.22354,72.83408,14815000,37.66630684941517,4
Lokhandwala,19.12878,72.81846,9736000,42.705672921793415,0
Ghatkopar West,19.07981,72.90827,7766000,39.60041489970877,0
Vasai,19.40987,72.85003,2662000,31.81745855100511,0
Walkeshwar,18.95625,72.80498,67529000,68.92008480393868,5
Kandivali East,19.21627,72.87763,6403000,35.351128754087725,0
Cuffe Parade,18.91473,72.81488,54778000,77.13872311171521,5
Breach Candy,18.97056,72.80808,40001000,60.863644436515315,3
Juhu,19.11275,72.8433,63592000,49.8112987384123,7
Oshiwara,19.16331,72.837,28581000,43.41652017814881,2
Santacruz West,19.07466,72.84371,12917000,44.70961330641896,0
Malad East,19.19778,72.85331,11389000,37.05832030652066,0
Dahisar,19.24984,72.85541,14080000,37.83895382841277,4
Byculla,18.98921,72.83306,13763000,42.486099618124115,0
Ghansoli,19.10733,73.01034,5592000,32.556701976363044,0
Malad West,19.17434,72.84871,15959000,39.26358059457177,2
Kalyan,19.23222,73.15073,1278000,29.956311733322885,2
Matunga,19.02234,72.85259,14137000,45.841588487621834,2
Airoli,19.15676,72.98589,6809000,32.99879479574396,2
Tardeo,18.96691,72.82541,15708000,49.67683206724219,3
Badlapur,19.16124,73.21871,3433000,30.03962468146563,2
Ghatkopar West,19.08576,72.91463,8321000,36.901892893646576,0
Malad West,19.18648,72.85048,10604000,39.775635036090236,0
Prabhadevi,19.01495,72.82903,66699000,58.576845691986804,5
Seawoods,19.01957,73.01621,10854000,35.5107761216872,2
Malad East,19.20258,72.85407,14213000,34.53975111047718,2
Versova,19.14557,72.78993,51497000,45.58682698170796,4
Sion,19.04064,72.85918,26336000,43.92890884387792,2
Marine Drive,18.94226,72.82649,141103000,62.27017752172263,5
Matunga,19.0403,72.84099,11730000,45.52558582477939,0
Airoli,19.16251,73.0019,4876000,33.256711949013244,0
Vile Parle West,19.10344,72.82232,10503000,44.200103957326135,0
Ambernath,19.20196,73.19572,4363000,30.656407659998333,4
Kurla West,19.05734,72.90141,12673000,40.72225378754827,2
Borivali East,19.22661,72.83939,28021000,36.6656084399478,4
Kanjurmarg,19.12005,72.91604,45896000,38.19916246713684,2
Powai,19.1338,72.91157,25241000,43.92191229255634,4
Panvel,19.00262,73.09483,10852000,30.71989941863267,2
Sanpada,19.05957,73.00287,11135000,36.31089694438005,2
Ghodbunder Road,19.24848,72.973,5089000,32.7407103054608,0
Dadar East,19.0305,72.85031,57517000,43.411771137212625,2
Goregaon West,19.17029,72.8505,28851000,38.71545183089417,2
Walkeshwar,18.95782,72.79209,36070000,71.31662566946585,3
Vasai,19.41162,72.81543,2053000,31.67171507291294,0
Seawoods,19.03437,73.02634,16871000,33.90276942542194,2
Mumbra,19.18964,73.03737,10851000,30.387149940073932,2
Badlapur,19.17287,73.24238,1978000,30.510081575767558,0
Mulund West,19.15971,72.94083,12005000,36.60735002527865,0
BKC (Bandra-Kurla),19.07489,72.87709,35544000,64.74258556237639,3
Nerul,19.03083,73.02594,5656000,37.02065740877991,2
Prabhadevi,19.00447,72.82697,59212000,64.68381884656073,5
Juhu,19.11496,72.82448,53830000,51.3037021226932,5
Prabhadevi,19.01886,72.82768,26688000,53.332952053832194,3
Ambernath,19.19517,73.1731,1805000,29.337713537541923,0
Mumbra,19.18467,73.0267,3456000,31.02575764914993,0
Marine Drive,18.93487,72.82255,51861000,60.85392101911978,5
Walkeshwar,18.95314,72.80571,157918000,62.01696511360296,5
Goregaon East,19.16908,72.86633,8411000,34.78880772849051,0
Prabhadevi,19.00977,72.85408,55924000,60.98751092034372,5
Airoli,19.1517,73.00613,6552000,33.4455397904184,4
Wadala,19.0125,72.86221,25062000,51.089998826870065,0
Kurla West,19.06856,72.86837,15348000,41.02345300892987,2
Ulwe,18.96101,73.03347,5463000,32.23557284052107,4
Naigaon,19.34688,72.83032,2377000,32.30683946185547,2
Belapur,19.01037,73.01457,7253000,33.763141131215896,0
Borivali West,19.23108,72.84638,14617000,35.04120228564796,2
Ulwe,18.94909,73.02633,3354000,33.23618368451412,0
Tardeo,18.96524,72.80907,14519000,54.217912886779985,5
Colaba,18.91202,72.82644,39208000,57.94552239811874,3
Virar,19.44406,72.80267,1756000,30.697816876071272,0
Mulund East,19.15835,72.94883,3652000,35.54290896626897,0
Belapur,19.01477,73.03576,9318000,33.14004596502908,2
Ghodbunder Road,19.23969,72.97042,4450000,31.176971718480036,0
Powai,19.11872,72.91555,25882000,42.8901153123848,2
Worli,19.00414,72.82294,23338000,64.00533807977115,3
Kalwa,19.19528,72.98357,2582000,32.58507391070902,0
Cuffe Parade,18.90222,72.80864,69361000,75.44347897070571,5
Borivali East,19.23366,72.84324,8861000,36.70094027836242,0
Kalwa,19.18871,72.98425,3602000,32.374178398798136,0
Breach Candy,18.96278,72.80866,87633000,63.35195982521981,5
Belapur,19.00418,73.02385,10559000,35.95532015465672,2
Ulwe,18.95499,73.04297,8521000,32.16601512364916,2
Andheri East,19.11671,72.85167,12583000,43.02776298337593,2
Vile Parle West,19.09441,72.84032,21314000,49.38669416373577,0
Andheri East,19.1351,72.83223,10860000,36.41485987950317,0
Ghatkopar West,19.07368,72.90872,4792000,34.54815718456669,0
Byculla,18.98112,72.84118,34408000,55.49807108541233,2
Juhu,19.10997,72.81114,94267000,62.097135418683145,7
Mira Road,19.3032,72.85854,7386000,32.07316141149351,2
Cuffe Parade,18.90787,72.85099,64584000,82.19879408379664,3
Badlapur,19.16874,73.23812,2856000,29.828153814585825,2
Dahisar,19.23556,72.87287,6911000,33.660473542672726,0
Santacruz West,19.08931,72.84098,28853000,48.79738365601163,2
Matunga,19.02485,72.86426,16294000,41.77755170851113,0
Andheri East,19.12247,72.84273,13048000,41.28053398208304,0
Airoli,19.15665,72.99815,5341000,35.05794180307343,0
Kalwa,19.18116,72.98427,5601000,32.60449726754389,2
Parel,18.98533,72.82992,27830000,51.93981107687511,0
Mira Road,19.29291,72.84592,5290000,33.32253231330183,2
Walkeshwar,18.95969,72.80786,46550000,61.804092772041585,5
Sion,19.04234,72.87213,58930000,39.45756410062668,2
Bhandup,19.14526,72.91801,16583000,35.59353075065494,2
Borivali West,19.22667,72.83052,13826000,35.30634376693463,2
Bhayandar,19.2821,72.83929,3693000,31.946138608577073,0
Prabhadevi,19.00792,72.82821,46712000,56.65413817828829,5
Goregaon East,19.16609,72.84222,6925000,36.45110129235472,2
Borivali West,19.24183,72.82739,44200000,36.09867346592759,2
Santacruz West,19.08152,72.83688,76316000,44.97611356646605,2
Dadar East,19.02625,72.8351,19297000,48.727100790139744,2
Cuffe Parade,18.91739,72.81382,49663000,60.19161698356792,5
Breach Candy,18.95517,72.79605,61524000,64.14346747064003,7
Vasai,19.40463,72.83505,2442000,30.57202868263304,0
Bhayandar,19.3062,72.84394,2162000,31.412924417992212,0
Mulund East,19.17602,72.95995,8948000,35.21012150916027,0
Badlapur,19.16028,73.24228,3255000,29.436990471232345,2
Mumbra,19.18777,73.02732,2057000,30.802550525374194,0
Vasai,19.4088,72.81182,1768000,29.765486054416645,2
Ghodbunder Road,19.24736,72.96233,10432000,33.27853854362152,2
Bhayandar,19.30557,72.8441,3942000,33.41244775608814,2
Bandra East,19.06572,72.84611,18382000,48.91969287252978,2
Marine Drive,18.93007,72.8248,38134000,51.531454377941756,5
Manpada,19.24261,72.95629,7688000,31.845728695990708,2
Kanjurmarg,19.12846,72.93447,4911000,36.12153707087763,2
Santacruz East,19.09158,72.82675,11439000,45.34640248106344,0
Marine Drive,18.95156,72.84712,44519000,58.63076252269167,5
Santacruz East,19.08441,72.8432,26583000,44.406241762375416,2
Badlapur,19.16675,73.22907,9141000,30.118160447930336,2
Vile Parle East,19.10354,72.85268,15905000,40.945962063110834,2
Vashi,19.08111,72.99198,6907000,35.168955809538126,2
Kurla East,19.06552,72.90017,15353000,39.19038052073885,2
Byculla,18.96992,72.8292,26621000,44.28149619779737,2
Juhu,19.10827,72.81743,27977000,50.65813994596729,3
Malabar Hill,18.94541,72.79559,78788000,55.09759729787051,5
Kandivali West,19.20734,72.8252,14368000,36.19181805001612,2
Ghodbunder Road,19.24139,72.95841,8034000,32.65768811504018,2
Vikhroli,19.10423,72.94055,67937000,41.245852345414384,4
Versova,19.14038,72.79167,22011000,51.573566230190885,2
Nariman Point,18.91728,72.83538,29303000,56.842073736899934,5
Kurla East,19.07411,72.90266,7658000,37.40248958967608,0
Bhandup,19.1328,72.94409,10005000,36.53427791412039,0
Dadar East,19.00379,72.83406,32979000,43.25102009828101,2
Mazgaon,18.98129,72.83263,37638000,43.163766728594624,2
Dombivli,19.23203,73.07504,1321000,29.98261142582907,2
Cuffe Parade,18.90974,72.80901,109887000,72.65831764060502,5
Byculla,18.97911,72.82596,23099000,48.13751150197599,0
Vikhroli,19.09879,72.92443,12514000,36.02823195055214,2
Vikhroli,19.10617,72.91274,20757000,38.80703479965184,4
Mulund East,19.15933,72.9609,6265000,37.228706925408375,0
Vile Parle West,19.10431,72.84308,9393000,46.90076770179676,0
Nariman Point,18.92306,72.83982,20405000,56.47014514099917,3
Kalyan,19.2487,73.13562,2211000,30.837387581033717,2
Dahisar,19.25474,72.86008,12612000,34.93947683232538,4
Naigaon,19.33682,72.83842,1891000,31.85161995070766,0
Nala Sopara,19.41196,72.81741,2077000,29.443825214240718,0
Mulund West,19.17921,72.9496,7626000,34.49932901765828,0
Versova,19.12971,72.82914,25566000,48.28898421321567,2
Chembur,19.05528,72.90813,16703000,38.681946122260804,2
Parel,18.99331,72.82668,24117000,53.81331024512362,0
Kurla East,19.07539,72.8911,6150000,38.942731624561844,0
Prabhadevi,19.02156,72.83744,70266000,58.23245075615247,5
Prabhadevi,19.0143,72.82472,55869000,50.586060557464826,5
Pedder Road,18.97925,72.82067,41926000,61.4571455444329,5
Powai,19.10741,72.90363,30939000,45.5896720223452,2
Walkeshwar,18.95531,72.7764,56946000,65.16367784079988,5
Vikhroli,19.11584,72.92782,5784000,37.67483455244447,0
Tardeo,18.98082,72.79585,24572000,64.71635904049518,3
Vashi,19.0817,72.97557,8460000,35.3782505723816,2
Vikhroli,19.09721,72.91711,30754000,43.758043035226024,2
Vashi,19.07522,73.01078,5950000,37.71559235991004,2
Badlapur,19.17047,73.22567,2605000,29.755874681835255,2
Ghansoli,19.11229,72.99655,4832000,32.438484863258275,0
Kandivali East,19.21397,72.85162,5159000,33.42414830527966,0
Mumbra,19.18019,73.03216,2666000,30.61568437932058,0
Marine Drive,18.93687,72.81793,61800000,64.18284253582371,5
Marine Drive,18.95156,72.81337,21103000,66.92200278740067,3
Bandra West,19.06654,72.81692,47369000,55.76117748125738,5
Andheri East,19.11647,72.8481,27229000,44.025784083560964,4
Chembur,19.03611,72.89647,12406000,35.66148707779697,4
Dahisar,19.24642,72.85552,4686000,31.971883186966245,0
Andheri East,19.12193,72.82019,75175000,41.33687619245201,2
BKC (Bandra-Kurla),19.07521,72.86705,75235000,58.75513905082187,7
Mumbra,19.18081,73.02328,1138000,29.73046275201638,0
Oshiwara,19.1466,72.86637,48103000,41.29132571364135,2
Mulund West,19.18092,72.93963,8995000,35.272792740973685,0
Taloja,19.0811,73.10399,5255000,31.343954071944992,2
Breach Candy,18.96673,72.79478,48454000,71.46313115717456,5
Byculla,18.96547,72.83457,16561000,49.09700347273709,0
Cuffe Parade,18.89722,72.8064,49726000,71.04502957669865,3
Vile Parle East,19.09878,72.84626,26617000,41.99219531793298,2
Chembur,19.04933,72.88565,6823000,38.92215596966648,0
Dombivli,19.21354,73.06709,1978000,29.90643665673069,0
Ghatkopar West,19.10117,72.90967,42668000,35.73577366953482,2
Kanjurmarg,19.1255,72.93117,39162000,35.753664221557,4
Nala Sopara,19.40524,72.81172,5246000,29.50987274877595,4
Manpada,19.23662,72.96727,5875000,31.27852705360707,2
Breach Candy,18.97164,72.81877,52110000,72.89375064991926,3
Parel,18.99766,72.85039,30936000,48.303552937414,2
Kandivali West,19.19317,72.82666,20707000,36.962319524007015,2
Ambernath,19.20105,73.20781,2783000,29.97515989596606,0
Ulwe,18.97142,73.02468,7308000,33.02107329001686,2
Juhu,19.12191,72.80669,24072000,45.0280820346409,5
Borivali West,19.23912,72.85312,9444000,36.866460606056386,0
Byculla,18.97029,72.83317,22139000,47.537525790889575,0
Airoli,19.1552,73.01171,3231000,33.46123750068818,0
Lower Parel,18.99807,72.83087,23940000,52.338939517858606,0
Nerul,19.04055,73.02208,9874000,36.80269668320841,2
Mazgaon,18.97182,72.82854,12549000,47.619841561420586,0
Nala Sopara,19.42233,72.81146,2565000,29.27923524024078,2
Pedder Road,18.98256,72.81718,65922000,75.67022918824425,7
Taloja,19.07437,73.09915,2978000,31.41587587677695,0
Powai,19.10992,72.9136,18705000,39.99933324627902,2
Mulund West,19.17844,72.95592,17006000,35.75637229090213,2
Mumbra,19.18993,73.0202,3945000,30.55095150034377,2
Lower Parel,18.98595,72.83863,28141000,44.41727264212494,4
Wadala,19.01117,72.86124,21874000,43.37449369337965,2
Mira Road,19.3075,72.85364,3523000,31.74492535420568,0
Ghansoli,19.12255,73.01123,5918000,32.92386210456972,2
Sion,19.02694,72.86354,76940000,42.88210891578795,4
Juhu,19.10838,72.84301,90838000,58.00762362989249,5
Vikhroli,19.10272,72.92729,5867000,35.55899269842577,0
Ghatkopar East,19.08858,72.92197,31178000,37.46199312916448,2
Kanjurmarg,19.12621,72.93692,7493000,35.316174119852654,0
Kandivali East,19.20096,72.86502,6274000,32.12976416513785,0
Tardeo,18.97489,72.82885,25724000,56.01501857375334,3
Andheri East,19.1124,72.8339,14320000,42.718357891670045,0
Pedder Road,18.97002,72.8168,28769000,63.37417281724061,3
Dahisar,19.25825,72.85542,11678000,33.396325730035805,2
Parel,18.99768,72.83259,22196000,47.21811650117386,0
Ulwe,18.94197,73.01323,3242000,31.555281367594272,2
Bandra East,19.06597,72.8496,23879000,53.91452987732089,0
Thane East,19.18443,72.9893,4253000,32.37906124823955,2
Juhu,19.10975,72.84082,39115000,60.703336264091746,3
Mahalaxmi,18.97369,72.79518,65379000,59.14896975554523,5
Virar,19.44788,72.83626,1735000,30.2418803226283,2
Borivali West,19.22976,72.83305,7459000,33.76245256223313,2
Bhayandar,19.30057,72.82499,11045000,33.02417550500677,4
Santacruz West,19.08848,72.83523,103934000,55.08044611682081,2
Ghatkopar East,19.08383,72.91943,9975000,34.965581713997196,2
Ghatkopar West,19.07584,72.89916,11192000,39.22532321975179,0
Sewri,18.99503,72.84258,15808000,43.366726841675884,0
Nala Sopara,19.4153,72.81706,2301000,29.734285172681766,0
Belapur,18.99538,73.04667,3747000,33.81235694942896,2
Bhayandar,19.29324,72.85349,3520000,32.11383938422158,2
Lower Parel,19.00208,72.84232,57192000,58.501544804506864,2
Wadala,19.00379,72.85364,16656000,47.91303910558047,0
Borivali East,19.23147,72.865,9849000,34.02320524179952,2
Ghansoli,19.12818,73.01746,9660000,33.05325744894539,2
Badlapur,19.17047,73.24877,5450000,30.079435803471647,2
Powai,19.10121,72.89249,65951000,40.684697605628365,2
Bandra East,19.05937,72.83824,23269000,48.02849716401215,2
Lokhandwala,19.15414,72.83229,11536000,38.74565849838911,2
Colaba,18.89696,72.81201,35904000,61.857978650350226,3
Mazgaon,18.97412,72.83586,91262000,43.85795786636019,2
Bandra West,19.04678,72.82058,79046000,61.76060988155068,7
Tardeo,18.9575,72.81808,28729000,51.36711103163381,3
Kurla East,19.07388,72.91828,25592000,35.25838965821936,2
Mulund East,19.17435,72.95624,14290000,36.01207395173996,2
Dadar West,19.00096,72.8403,29340000,45.577078861384166,2
Vasai,19.41168,72.83784,1667000,30.98431429982201,0
Matunga,19.03683,72.85583,14076000,42.93026134100623,0
Manpada,19.21782,72.97196,5491000,32.921202900152004,0
Chembur,19.05021,72.90881,23436000,43.410272302327954,2
Santacruz East,19.10175,72.84193,11936000,46.710054860914596,2
Vile Parle East,19.10717,72.85012,23401000,41.25920876808277,2
Bandra West,19.05036,72.81723,49424000,58.31747925675462,7
Cuffe Parade,18.91133,72.80329,77822000,57.090742272414076,5
Marine Drive,18.94842,72.81634,27964000,62.84171895673645,3
Cuffe Parade,18.91884,72.80849,53402000,59.97042864848981,5
Mira Road,19.29678,72.85971,3137000,32.0734165230282,0
Chembur,19.039,72.89972,11010000,37.75462388404449,0
Goregaon West,19.16625,72.85586,11765000,39.01874050959265,0
Goregaon East,19.16273,72.86204,5116000,32.176491670563976,0
Tardeo,18.98058,72.81966,48529000,49.9300303924097,5
Mulund East,19.1664,72.94474,5750000,33.99263518523546,0
BKC (Bandra-Kurla),19.06562,72.86069,39079000,62.45393438776703,3
Mulund West,19.16176,72.95086,8672000,38.56860951545541,0
Lower Parel,18.99588,72.83254,27176000,52.97292005450015,0
Malad West,19.18083,72.85005,6189000,37.41081631010425,0
Airoli,19.15354,72.9945,6356000,33.713581322369045,2
Ghansoli,19.11503,73.0116,5724000,32.06259101925417,0
Ghatkopar West,19.07915,72.88923,13553000,35.5015461195801,2
Kopar Khairane,19.0977,73.0246,10822000,35.32574437229938,4
Ambernath,19.2007,73.19403,2822000,29.930402199252434,0
Pedder Road,18.9752,72.8128,116577000,74.45623407168857,5
Borivali East,19.21592,72.83564,20752000,36.6034922179732,2
Borivali West,19.21569,72.82328,5304000,35.56107194047855,0
Malad East,19.20229,72.87305,4808000,34.17663726433643,0
Bhayandar,19.30051,72.84338,4990000,32.61149166167601,2
Walkeshwar,18.94842,72.79624,80713000,71.14492795828785,5
Chembur,19.05926,72.88824,11444000,39.559265009033695,0
Dadar East,19.01354,72.87243,13121000,47.207439844375195,2
Ambernath,19.19103,73.17284,3088000,30.037116671185345,2
